ProductKey,CustomerKey,OrderDateKey,ShipDateKey,SalesOrderNumber,AddressLine1,AddressLine2,City,StateProvinceName,EnglishCountryRegionName,CustomerKey,lat,lon,shipDate,firstUse,lastTimeUsed,finalUse,avgSpeed,consistency,distanceParameter,freqParameter
222,26835,20080512,20080519,SO70413,39  boulevard Beau Marchais,,Tremblay-en-France,Seine Saint Denis,France,26835,48.966077,2.523268,00:00.0,44:03.6,07:02.0,28:45.5,19.6504745,8.682698811,1.666884704,9.209813301
222,20161,20071228,20080104,SO60917,87  rue de la Comédie,,Orly,Val de Marne,France,20161,48.7166186,2.4627898,00:00.0,51:37.8,29:50.0,12:34.4,20.79626693,5.755169036,15.19395852,8.784631812
222,13806,20071129,20071206,SO58787,46  rue Surcouf,,Orly,Val de Marne,France,13806,48.74780979,2.393260795,00:00.0,02:35.2,13:43.0,13:43.0,18.82985701,6.612576624,13.7432325,1.364119141
222,11597,20080708,20080715,SO74415,25  avenue de la Gare,,Orly,Val de Marne,France,11597,48.7422951,2.3526024,00:00.0,10:20.3,50:32.0,50:32.0,20.37070407,2.080123284,16.44288405,2.460206603
222,11566,20071209,20071216,SO59681,401  boulevard du Montparnasse,,Cergy,Val d'Oise,France,11566,49.03942732,2.053506799,00:00.0,47:21.0,40:54.0,40:54.0,18.50731388,6.782079838,16.11587753,1.608914602
222,12307,20071102,20071109,SO57242,12  rue Henri Gagnon,,Cergy,Val d'Oise,France,12307,49.03352707,2.05618407,00:00.0,54:26.0,02:30.0,57:38.5,19.80617859,5.283598736,0.006080753,1.516618092
222,12375,20080714,20080721,SO74584,64  route de Marseille,,Cergy,Val d'Oise,France,12375,49.03459597,2.061805755,00:00.0,23:30.3,24:50.0,00:24.9,18.34585471,6.561517135,2.940421495,8.621662762
222,16559,20080625,20080702,SO73724,2  rue Lamarck,,Cergy,Val d'Oise,France,16559,48.8896,2.338511,00:00.0,24:18.8,54:50.0,54:50.0,19.06122768,3.017592233,7.988784675,1.635244995
222,16532,20080324,20080331,SO66779,740  allée des Princes,,Cergy,Val d'Oise,France,16532,49.0523939,2.0357109,00:00.0,31:33.3,05:01.0,26:17.8,21.36113868,9.062908557,9.494608351,10.38012003
222,24157,20071125,20071202,SO58584,16  avenue de Malakoff,,Cergy,Val d'Oise,France,24157,48.8748961,2.2838381,00:00.0,00:29.8,27:07.0,36:32.6,20.19327268,10.90198415,0.071083964,4.554084176
222,25515,20080512,20080519,SO70414,22bis  boulevard Saint Germain,,Cergy,Val d'Oise,France,25515,49.03899875,2.052600527,00:00.0,24:42.1,24:44.0,35:41.2,21.9046405,6.598426919,2.281204445,3.887637697
222,26388,20080610,20080617,SO72589,225  rue Marbeuf,,Cergy,Val d'Oise,France,26388,49.0332006,2.069967633,00:00.0,06:17.7,44:42.0,22:00.4,13.94934133,10.68205874,14.361175,2.111200283
222,14992,20080307,20080314,SO65708,2844 Plymouth Drive,,Basingstoke Hants,England,United Kingdom,14992,51.27555813,-1.102304432,00:00.0,53:12.0,04:59.0,44:41.8,15.37276891,4.334942788,14.44401545,8.287486213
222,14770,20080413,20080420,SO68160,7954 Vista Avenue,,Berks,England,United Kingdom,14770,51.46021351,-1.193654769,00:00.0,39:31.0,26:09.0,05:26.5,19.15222527,2.638519507,8.500003483,8.527151767
222,16387,20080621,20080628,SO73450,1183 Royal Links Circle,,Berks,England,United Kingdom,16387,51.47554517,-1.182226796,00:00.0,14:09.0,37:11.0,44:34.8,17.12487813,1.408651444,7.599847925,9.226796898
222,12545,20080501,20080508,SO69610,9963 Pacific,,Berks,England,United Kingdom,12545,51.47627037,-1.188002449,00:00.0,09:19.1,30:40.0,46:28.2,16.63304628,1.31453218,15.69230328,1.402224723
222,12599,20071203,20071210,SO59211,9426 Georgia Street,,Berks,England,United Kingdom,12599,51.4572306,-1.185024884,00:00.0,36:27.3,03:13.0,38:30.2,15.84592936,4.777619715,7.584177392,6.991348907
222,12740,20080626,20080703,SO73835,1086 Clayton Road,,Berks,England,United Kingdom,12740,51.4652372,-1.18373686,00:00.0,49:58.8,46:01.0,38:41.1,22.30998961,1.280099139,28.67547891,9.401536257
222,27762,20080509,20080516,SO70245,8661 Peabody Road,,Berks,England,United Kingdom,27762,51.4493503,-0.9570374,00:00.0,18:20.1,45:46.0,45:46.0,21.21188354,8.023921133,25.71369858,7.641935394
222,22475,20071012,20071019,SO56000,6578 Woodhaven Ln.,,Berks,England,United Kingdom,22475,51.45728718,-1.187526251,00:00.0,00:39.4,06:51.0,33:17.9,18.90586693,1.911880914,2.247598503,3.210692443
222,20837,20070730,20070806,SO51661,1183 Tono Lane,,Berkshire,England,United Kingdom,20837,51.46252592,-1.176309202,00:00.0,05:28.0,55:44.0,29:42.1,22.41908264,10.63841712,17.14296455,7.647854227
222,11580,20071018,20071025,SO56311,9113 Flamingo Dr.,,Berkshire,England,United Kingdom,11580,51.47170706,-1.184763897,00:00.0,00:29.4,38:38.0,50:33.2,20.24615413,7.044694381,9.008710077,2.006363116
222,12864,20080616,20080623,SO73069,5109 C Northwood Dr,,Billericay,England,United Kingdom,12864,51.63706705,0.41566939,00:00.0,41:45.9,09:43.0,11:22.9,20.96083608,6.963255607,2.100397889,2.688478072
222,13602,20071219,20071226,SO60322,3168 True Drive,#118,Billericay,England,United Kingdom,13602,51.62048723,0.410667197,00:00.0,23:32.5,34:10.0,18:26.1,19.13693967,7.923180744,6.838403491,5.462256767
222,13602,20080101,20080108,SO61303,3168 True Drive,#118,Billericay,England,United Kingdom,13602,51.63679388,0.410647945,00:00.0,44:40.7,33:56.0,39:16.2,20.66664904,6.577939551,23.87580371,1.355750713
222,14975,20080507,20080514,SO70030,4629 Candle Dr,#30,Billericay,England,United Kingdom,14975,51.61790791,0.419899905,00:00.0,52:07.3,00:15.0,50:35.4,19.29690573,6.775299014,10.94995236,4.238269222
222,20557,20080408,20080415,SO67872,6985 Countrywood Ct,,Billericay,England,United Kingdom,20557,51.63678296,0.428118713,00:00.0,46:11.8,17:49.0,16:58.5,14.17423428,8.920283355,19.12207664,3.519241547
222,20904,20080703,20080710,SO74242,9090 Cristobal,,Billericay,England,United Kingdom,20904,51.62507697,0.426622075,00:00.0,57:45.2,25:22.0,25:20.7,20.16630233,10.32926515,10.31696911,2.464462902
222,21116,20080430,20080507,SO69348,7440 Dorset Way,,Billericay,England,United Kingdom,21116,51.6383105,0.4182418,00:00.0,52:44.6,15:45.0,54:08.9,14.84510191,4.451154752,3.530277797,6.307620317
222,27955,20071222,20071229,SO60543,62 Yolanda Circle,,Billericay,England,United Kingdom,27955,51.62854022,0.41801179,00:00.0,05:51.0,30:15.0,08:15.2,19.46379518,10.36453947,2.769363204,8.419870234
222,14787,20080601,20080608,SO71975,5922 Maywood Ln,,Birmingham,England,United Kingdom,14787,52.48410506,-1.896335413,00:00.0,43:10.5,20:33.0,43:07.9,17.30198831,3.799507594,20.00666014,2.059322936
222,19195,20080428,20080505,SO69175,5038 Kenwal Rd,,Birmingham,England,United Kingdom,19195,52.47958912,-1.897942827,00:00.0,44:45.8,56:43.0,43:01.4,22.39629518,6.630097165,2.987742708,8.369501467
222,11238,20070725,20070801,SO51573,1119 Elderwood Dr.,#3,Birmingham,England,United Kingdom,11238,52.49462432,-1.893885529,00:00.0,06:01.9,02:20.0,04:19.2,17.3206742,9.279324337,9.790394721,2.300490491
222,12320,20080218,20080225,SO64421,4716 Zebra Street,,Bracknell,England,United Kingdom,12320,51.41686747,-0.745025262,00:00.0,23:49.9,11:49.0,15:28.1,14.96295115,7.117833689,2.705325318,4.603288693
222,17855,20071126,20071203,SO58617,2155 Twinview Drive,,Bracknell,England,United Kingdom,17855,51.41343401,-0.762091017,00:00.0,59:48.1,08:03.0,43:47.3,19.62980022,3.628019364,4.209490216,3.632444715
222,16449,20070926,20071003,SO55003,2599 Vine Hill Way,,Bracknell,England,United Kingdom,16449,51.41244036,-0.745761483,00:00.0,49:16.8,38:05.0,16:10.1,16.48141292,7.447280383,4.770834417,3.639064571
222,16574,20080529,20080605,SO71593,9275 Westwood Way,,Bracknell,England,United Kingdom,16574,51.41393953,-0.751460597,00:00.0,59:13.7,57:05.0,44:05.8,17.83387746,6.620746435,11.4835396,4.48949896
222,16043,20080608,20080615,SO72474,3598 Walnut Place,,Bracknell,England,United Kingdom,16043,51.4136037,-0.744012099,00:00.0,07:09.8,17:10.0,49:35.7,19.61001668,7.336219393,0.791429911,2.614623253
222,20052,20070920,20070927,SO54672,1061 Carzino Ct,,Bracknell,England,United Kingdom,20052,51.41153267,-0.761117586,00:00.0,22:43.8,58:14.0,18:17.0,20.18524901,2.866536856,11.89724697,2.299951345
222,22528,20080209,20080216,SO63857,6728 Palisade Court,,Bracknell,England,United Kingdom,22528,51.4246,-0.754146761,00:00.0,37:51.1,01:09.0,48:31.5,21.95271653,7.964350573,2.371642329,3.641051665
222,22608,20080619,20080626,SO73322,2199 Laverne Way,,Bracknell,England,United Kingdom,22608,51.40798255,-0.745757093,00:00.0,33:22.6,46:57.0,54:34.4,16.19095754,3.154178669,1.941470012,9.825012653
222,21668,20071223,20071230,SO60570,4929 Relis Valley Road,,Bury,England,United Kingdom,21668,53.59036476,-2.301060055,00:00.0,08:48.4,59:05.0,58:04.6,22.89888931,6.349251035,1.516625699,8.644945531
222,24540,20071211,20071218,SO59788,5203 Virginia Lane,,Bury,England,United Kingdom,24540,52.3683684,0.4685023,00:00.0,03:48.3,33:58.0,33:58.0,17.68947276,4.880131306,25.46966961,2.900748101
222,23219,20071026,20071102,SO56729,301 Sandy Ln.,,Bury,England,United Kingdom,23219,52.2850831,0.8459362,00:00.0,24:22.1,39:13.0,29:51.6,18.46031681,10.92429926,2.681556711,3.995810332
222,25512,20070916,20070923,SO54458,3689 Sun Tree Lane,,Bury,England,United Kingdom,25512,53.60283894,-2.299008586,00:00.0,39:12.2,23:10.0,22:13.8,20.85866154,5.309721437,23.80117262,10.66428377
222,25800,20071114,20071121,SO57927,6872 Jimno Ave.,,Bury,England,United Kingdom,25800,53.58952777,-2.29623143,00:00.0,09:49.7,15:38.0,00:28.2,22.47836934,8.688477136,7.248182449,3.748134041
222,14702,20080408,20080415,SO67850,6180 E. 6th Street,,Bury,England,United Kingdom,14702,53.58425327,-2.293201611,00:00.0,57:09.3,20:46.0,17:25.2,17.62064701,8.90418031,3.692251803,1.842122536
222,17650,20080512,20080519,SO70409,1826 Village Road,,Bury,England,United Kingdom,17650,53.5795602,-2.3777616,00:00.0,54:53.0,15:31.0,15:55.3,20.54447387,3.556819916,8.371946506,5.477774928
222,12262,20070911,20070918,SO54166,6467 Buena Vista,,Bury,England,United Kingdom,12262,53.58518326,-2.302212551,00:00.0,05:56.7,36:07.0,14:02.6,15.08057767,4.345747301,12.82962691,3.700955404
222,13814,20070923,20070930,SO54858,6832 Cunha Ct.,,Bury,England,United Kingdom,13814,53.58735264,-2.298617842,00:00.0,29:07.4,05:35.0,05:35.0,16.26854883,9.166965904,17.62469766,1.093602303
222,14175,20080218,20080225,SO64419,4513 Terry Lynn Lane,,Bury,England,United Kingdom,14175,53.58701575,-2.289521394,00:00.0,51:40.7,12:35.0,28:50.6,18.56220342,6.787520468,5.659983065,9.679577611
222,16511,20070806,20070813,SO52134,3870 Gonzalez Court,,Cambridge,England,United Kingdom,16511,52.20005863,0.116727456,00:00.0,47:28.0,38:22.0,33:43.6,17.46358584,8.999532476,9.379188635,6.587620666
222,28377,20071108,20071115,SO57631,3857 Westchester Pl.,,Cambridge,England,United Kingdom,28377,52.20426329,0.123770163,00:00.0,37:30.1,48:36.0,52:39.5,21.25226591,6.539593488,0.806595264,3.105586384
222,26891,20080221,20080228,SO64648,3601 Greenbush Drive,,Cheltenham,England,United Kingdom,26891,51.89636343,-2.080848828,00:00.0,53:25.6,44:44.0,39:06.6,21.10268605,10.50640384,7.645805038,1.615032236
222,26973,20071113,20071120,SO57881,9650 Valley View Road,,Cheltenham,England,United Kingdom,26973,51.9013806,-2.0505944,00:00.0,49:41.7,19:53.0,09:44.3,21.01181603,2.517817982,0.382649624,6.95976822
222,27185,20080511,20080518,SO70372,3104 Shakespeare Drive,,Cheltenham,England,United Kingdom,27185,51.9002863,-2.1122523,00:00.0,57:25.4,55:08.0,46:55.9,20.7515248,9.689778113,0.140142125,3.995205392
222,22502,20080301,20080308,SO65328,3099 Crawford,,Cheltenham,England,United Kingdom,22502,51.89445943,-2.086008897,00:00.0,43:18.5,58:16.0,09:21.4,21.13872783,1.411652052,14.34108267,9.146030798
222,19926,20071008,20071015,SO55772,873 South Ranchford Ct,,Cheltenham,England,United Kingdom,19926,51.90620688,-2.079942177,00:00.0,56:57.8,51:30.0,51:30.0,22.13750987,10.69426486,11.99516593,2.520914316
222,16459,20071006,20071013,SO55642,9210 Camino Peral,,Cheltenham,England,United Kingdom,16459,51.89031089,-2.072718929,00:00.0,33:16.2,10:13.0,29:04.7,21.12424824,8.605408811,0.026544383,5.53026285
222,15701,20080407,20080414,SO67802,2828 Rogers Ave.,,Cheltenham,England,United Kingdom,15701,51.90467704,-2.074530128,00:00.0,41:10.0,28:00.0,48:19.5,22.55598709,6.858780997,11.94184575,3.233610278
222,15619,20080620,20080627,SO73349,4822 Center Street,,Cheltenham,England,United Kingdom,15619,51.8903832,-2.068556205,00:00.0,59:04.1,32:48.0,23:02.0,21.2695429,6.72433698,0.292534186,2.655102519
222,14815,20080517,20080524,SO70791,851 Summerfield Drive,,Cheltenham,England,United Kingdom,14815,51.9155691,-2.1036514,00:00.0,28:29.4,04:08.0,14:08.7,17.9215539,8.307768576,17.74599556,9.422645808
222,13505,20080130,20080206,SO63040,2256 Regency Dr.,,Cheltenham,England,United Kingdom,13505,51.89817878,-2.0838967,00:00.0,25:07.8,26:12.0,26:12.0,18.60366228,3.130362097,12.4818115,6.072332125
222,13505,20071209,20071216,SO59680,2256 Regency Dr.,,Cheltenham,England,United Kingdom,13505,51.89346221,-2.085123568,00:00.0,22:02.9,24:37.0,53:06.4,19.58922251,2.083469667,3.791838422,8.735457474
222,11341,20070707,20070714,SO51270,2334 Brandywine Way,,Cheltenham,England,United Kingdom,11341,51.90818164,-2.082350416,00:00.0,54:13.2,21:27.0,00:39.0,17.71896403,6.935703073,9.078659577,10.20180339
222,11485,20080315,20080322,SO66245,1644 Alicante Court,,Esher-Molesey,England,United Kingdom,11485,51.39848062,-0.341352999,00:00.0,45:23.4,26:23.0,18:25.4,15.76024559,1.109944122,9.207312437,4.047903867
222,11555,20071109,20071116,SO57661,11  rue de la Cavalerie,,Esher-Molesey,England,United Kingdom,11555,51.39915456,-0.341296119,00:00.0,19:15.8,09:02.0,32:24.5,17.14192578,1.861960312,49.85728899,4.044068215
222,12644,20071019,20071026,SO56376,8335 Elm Rd.,,Esher-Molesey,England,United Kingdom,12644,51.3679968,-0.3045268,00:00.0,35:37.7,43:06.0,06:16.6,19.83061809,4.981049079,11.02470742,9.560941512
222,15075,20070827,20070903,SO53217,2212 Palmer Rd,,Esher-Molesey,England,United Kingdom,15075,51.4072715,-0.3029707,00:00.0,41:50.0,48:17.0,48:58.8,18.37908174,6.744480884,8.960776626,7.6833508
222,17709,20070924,20071001,SO54916,3029 Crescent Ave.,,Esher-Molesey,England,United Kingdom,17709,51.3957555,-0.3496721,00:00.0,11:19.7,28:42.0,12:44.2,17.4846012,9.50167976,20.32754137,4.115924979
222,20569,20080615,20080622,SO72970,1192 A St.,,Esher-Molesey,England,United Kingdom,20569,51.3957555,-0.3496721,00:00.0,31:35.3,29:51.0,29:51.0,16.56268457,5.002508158,25.85948967,7.063537209
222,22630,20070723,20070730,SO51541,5453 James Donlon Blvd.,,Esher-Molesey,England,United Kingdom,22630,51.4015784,-0.343705958,00:00.0,47:44.0,11:28.0,26:14.6,16.07217997,10.67669807,15.66226447,9.746326333
222,24015,20071215,20071222,SO60118,891 Peachwillow Lane,,Esher-Molesey,England,United Kingdom,24015,51.39261665,-0.340172532,00:00.0,32:11.9,10:54.0,31:58.0,13.88725839,8.270211332,1.767927695,4.871596663
222,21547,20080302,20080309,SO65422,2585 San Vincente Drive,,Gateshead,England,United Kingdom,21547,54.94572419,-1.612590026,00:00.0,02:47.5,03:15.0,48:13.6,20.61050846,3.136718027,1.34927078,8.494865015
222,27925,20080516,20080523,SO70698,4799 Buena Vista,,Gateshead,England,United Kingdom,27925,54.95969167,-1.609345943,00:00.0,19:02.7,13:45.0,13:45.0,11.20632718,3.626406853,35.22277678,5.057348337
222,25657,20071023,20071030,SO56595,2421 Norse Drive,,Gateshead,England,United Kingdom,25657,54.96105328,-1.610368473,00:00.0,48:04.5,33:54.0,30:07.1,17.96561475,5.303368555,6.227775367,8.030299096
222,28732,20080325,20080401,SO66867,7207 Peabody Road,,Gateshead,England,United Kingdom,28732,54.9610572,-1.600775397,00:00.0,17:41.5,25:10.0,50:17.4,20.23774279,7.133879147,26.48737363,3.323034168
222,18160,20080301,20080308,SO65337,3337 East 26th Street,,Gateshead,England,United Kingdom,18160,54.95291341,-1.602220141,00:00.0,16:15.9,58:07.0,05:41.1,16.19509503,3.790944673,3.671069467,9.581307188
222,14525,20070926,20071003,SO55021,110  boulevard Beau Marchais,,Gateshead,England,United Kingdom,14525,54.9499613,-1.600208999,00:00.0,26:32.2,13:18.0,35:34.5,15.38545242,2.798187111,9.511670834,7.92445204
222,14146,20070718,20070725,SO51461,3768 Door Way,,Gateshead,England,United Kingdom,14146,54.96200038,-1.605146539,00:00.0,07:34.0,11:23.0,30:37.8,20.35997808,2.993201633,15.08699627,9.281377648
222,16443,20080726,20080802,SO74962,3930 Sony Hill Circle,,Gloucestershire,England,United Kingdom,16443,51.87248293,-2.237354558,00:00.0,37:18.1,17:45.0,01:07.2,19.71918791,5.818600229,0.769728972,4.859234342
222,17715,20070809,20070816,SO52297,8511 Pinetree Court,,Gloucestershire,England,United Kingdom,17715,51.8571047,-2.198395,00:00.0,54:53.6,04:01.0,45:23.4,15.92933087,6.332190174,13.44634481,10.09992626
222,25572,20080528,20080604,SO71551,3754 Alray Drive,,Gloucestershire,England,United Kingdom,25572,51.8590496,-2.236378725,00:00.0,13:26.8,03:15.0,51:21.6,17.17371533,7.071322322,32.56668699,2.724218387
222,21056,20070727,20070803,SO51605,3919 Fern Leaf Lane,,Gloucestershire,England,United Kingdom,21056,51.87181089,-2.233355579,00:00.0,51:54.2,56:46.0,17:21.2,19.52487727,1.512938753,4.154185674,2.713999378
222,22452,20080301,20080308,SO65326,734 Mt. Tooth Place,,High Wycombe,England,United Kingdom,22452,51.6235863,-0.746130026,00:00.0,54:59.7,06:07.0,17:30.6,20.44950824,6.195585105,4.702544683,6.18130017
222,26037,20070825,20070901,SO53110,637 Lindsey Court,,High Wycombe,England,United Kingdom,26037,51.6328797,-0.7698835,00:00.0,22:00.2,24:06.0,35:19.0,20.52589722,7.583666764,4.032789855,6.959088134
222,18156,20080627,20080704,SO73904,1413 Bridgeview St,,High Wycombe,England,United Kingdom,18156,51.63263212,-0.745426691,00:00.0,42:41.8,43:52.0,51:10.3,21.12709337,10.34834979,11.55024406,5.323761142
222,13678,20080223,20080301,SO64736,9236 Woodland Drive,Unit B,High Wycombe,England,United Kingdom,13678,51.63054839,-0.75017103,00:00.0,14:06.1,17:40.0,08:21.6,14.90367845,8.577521324,1.907027793,10.93318081
222,12391,20071102,20071109,SO57291,6960 Trees Drive,,Kirkby,England,United Kingdom,12391,53.4531129,-2.8822836,00:00.0,48:59.4,29:25.0,37:11.6,15.96085551,3.457243073,3.03111651,9.575446622
222,19466,20071121,20071128,SO58317,1219 Hilltop Road,,Kirkby,England,United Kingdom,19466,53.0946791,-1.3233931,00:00.0,37:23.1,15:24.0,48:34.4,16.40800131,2.93440044,27.09053643,10.82362449
222,16250,20080630,20080707,SO74106,4171 Miller Avenue,,Kirkby,England,United Kingdom,16250,52.4455595,-1.3264917,00:00.0,08:44.0,24:12.0,10:18.9,20.99322438,10.20261542,0.150944396,6.108181736
222,28425,20080504,20080511,SO69861,4478 W Lake Drive,,Kirkby,England,United Kingdom,28425,53.47272337,-2.900493934,00:00.0,25:13.2,18:00.0,26:36.3,17.09721935,1.535062625,18.23330638,5.37804624
222,28557,20080112,20080119,SO61954,5438 Sharon Place,,Kirkby,England,United Kingdom,28557,53.4813252,-2.881126026,00:00.0,41:36.3,03:01.0,03:01.0,20.78661318,8.626218714,16.67083108,4.022564223
222,22600,20080618,20080625,SO73249,5846 Premier Place,,Kirkby,England,United Kingdom,22600,53.4814595,-2.891982318,00:00.0,12:26.6,39:25.0,57:05.2,20.20129461,2.909950956,0.08926642,7.067597203
222,24847,20071219,20071226,SO60336,1873 Courtland Drive,,Kirkby,England,United Kingdom,24847,53.48549201,-2.886490134,00:00.0,27:53.4,37:40.0,30:58.7,15.82319791,5.065993217,14.50271331,6.423097568
222,11247,20071007,20071014,SO55725,6516 Beauer Lane,,Lancaster,England,United Kingdom,11247,54.05484427,-2.808229306,00:00.0,01:39.3,56:04.0,44:12.7,18.31420158,2.341656428,7.781180991,6.917175387
222,11247,20080218,20080225,SO64449,6516 Beauer Lane,,Lancaster,England,United Kingdom,11247,54.04060986,-2.809972853,00:00.0,06:10.1,45:41.0,45:41.0,17.14521054,5.575986941,13.65248637,1.113326799
222,11575,20080319,20080326,SO66483,2109 Mt. Washington,,Leeds,England,United Kingdom,11575,53.8015894,-1.5709282,00:00.0,05:43.0,58:51.0,10:34.7,17.79521565,3.06382888,8.688814465,10.27709755
222,12367,20080513,20080520,SO70490,370 Treat Blvd,,Leeds,England,United Kingdom,12367,53.79202963,-1.544843624,00:00.0,19:57.7,23:55.0,54:26.1,19.12960093,3.700969958,2.104649102,2.8007959
222,14843,20071018,20071025,SO56317,4982 Norse Ct.,,Leeds,England,United Kingdom,14843,53.79887141,-1.556250695,00:00.0,38:39.0,24:07.0,46:14.5,17.13201983,6.044741878,3.629259045,3.499103746
222,19445,20080429,20080506,SO69284,7473 Condor Dr.,,Leeds,England,United Kingdom,19445,53.80527191,-1.551475608,00:00.0,21:51.5,21:16.0,59:38.8,19.9728556,7.564904773,19.56915097,4.24978023
222,19361,20070729,20070805,SO51643,1468 Dover Drive,,Leeds,England,United Kingdom,19361,53.7934197,-1.3700198,00:00.0,23:55.6,16:13.0,46:28.6,18.70588779,3.630372905,5.900050362,10.96544803
222,22656,20070923,20070930,SO54873,9440 Newell Ave.,,Leeds,England,United Kingdom,22656,53.79384314,-1.551614463,00:00.0,36:41.5,04:29.0,55:16.1,20.54476827,6.294041181,5.627994202,3.537245463
222,20880,20071116,20071123,SO58033,1960 Fernando Court,,Leeds,England,United Kingdom,20880,53.79792991,-1.557766408,00:00.0,22:47.9,41:11.0,47:51.1,19.71557173,4.011719433,5.040392412,4.318192372
222,20851,20071019,20071026,SO56343,5117 Oak Creek Ct.,,Leeds,England,United Kingdom,20851,53.7393741,-1.6115157,00:00.0,41:29.9,14:09.0,11:06.9,17.01500049,5.107895288,12.7323157,2.455009425
222,26216,20080116,20080123,SO62200,2529 Clear Court,,London,England,United Kingdom,26216,51.6264603,-0.1115862,00:00.0,45:41.5,59:44.0,27:06.9,20.10286585,5.125227402,8.422909435,3.454549825
222,27837,20070819,20070826,SO52814,4598 Manila Avenue,,London,England,United Kingdom,27837,51.50690261,-0.128177108,00:00.0,48:40.8,42:22.0,15:44.9,15.74756013,6.107523323,11.45961956,3.884069717
222,15056,20080603,20080610,SO72072,7129 Corte Bonita,,London,England,United Kingdom,15056,51.51352707,-0.136431484,00:00.0,30:30.9,37:19.0,37:19.0,14.00619203,3.074440797,4.613551847,4.484449952
222,12626,20080511,20080518,SO70344,4535 Walnut Blvd.,,London,England,United Kingdom,12626,51.5620927,-0.0176229,00:00.0,49:42.2,20:37.0,13:56.5,19.65808659,5.395739936,1.904732276,5.663485066
222,13554,20080224,20080302,SO64791,1299 Carpetta Circle,,London,England,United Kingdom,13554,51.5074449,-0.12384755,00:00.0,15:19.4,31:28.0,09:37.8,18.57791619,5.088845786,12.16150385,7.182936544
222,14806,20071215,20071222,SO60084,6239 Monti Dr.,,London,England,United Kingdom,14806,51.51224011,-0.125236462,00:00.0,12:02.5,59:44.0,59:44.0,21.61497724,2.204190193,37.22407401,3.070028256
222,19071,20071104,20071111,SO57401,9000 Adobe St,,London,England,United Kingdom,19071,51.51147426,-0.13666199,00:00.0,43:24.0,49:23.0,08:54.6,21.16371837,7.08545166,18.82217644,8.685510132
222,18181,20071127,20071204,SO58671,9312 Virginia Hills Drive,,London,England,United Kingdom,18181,51.51135231,-0.12330917,00:00.0,58:43.5,28:36.0,01:17.3,16.77798215,1.64538072,5.879492839,6.625462988
222,18627,20071230,20080106,SO61043,3754 Olive Ave.,,London,England,United Kingdom,18627,51.5565431,-0.2225904,00:00.0,11:08.7,41:57.0,46:24.8,17.79908471,9.153670414,10.80187808,7.026332503
222,26416,20080110,20080117,SO61821,7874 Santa Barbara Rd.,,London,England,United Kingdom,26416,51.5164154,-0.123059424,00:00.0,39:11.6,15:02.0,25:19.4,20.10984001,8.220328124,5.660623006,1.511173588
222,24859,20080728,20080804,SO75021,9120 Springfield Drive,,London,England,United Kingdom,24859,51.5684089,-0.0584584,00:00.0,10:42.0,25:42.0,41:19.8,15.4511247,5.200453421,0.44889914,6.662330225
222,22309,20080214,20080221,SO64124,2577 Dover Way,,London,England,United Kingdom,22309,51.4979039,-0.0901116,00:00.0,31:42.4,06:32.0,46:13.8,20.25824039,1.888031151,1.094147329,2.564175389
222,28426,20080413,20080420,SO68181,3713 Rollingwood Dr.,,London,England,United Kingdom,28426,51.50397546,-0.123929178,00:00.0,04:16.6,19:15.0,24:07.2,18.08854172,6.393744581,1.593154385,6.813721868
222,28411,20070829,20070905,SO53318,1692 Detroit Ave,,London,England,United Kingdom,28411,51.51317388,-0.137302551,00:00.0,46:45.7,24:33.0,10:14.6,19.72284179,2.515233427,9.618181968,8.975164963
222,14776,20080409,20080416,SO67909,5753 Megan Dr.,,London,England,United Kingdom,14776,51.50399191,-0.120668974,00:00.0,34:03.6,12:11.0,16:46.7,21.44814408,6.370517831,0.407602417,1.16249462
222,13252,20071119,20071126,SO58196,407 Redbird Lane,,London,England,United Kingdom,13252,51.50361852,-0.136913257,00:00.0,31:59.5,18:35.0,23:36.5,21.4727297,2.237499794,9.225990914,10.90805492
222,13544,20080520,20080527,SO70974,9401 Columbia River Ct,,London,England,United Kingdom,13544,51.51481425,-0.11864928,00:00.0,37:58.9,20:18.0,50:27.9,16.55151579,6.525271164,8.814139914,8.920163787
222,19279,20080307,20080314,SO65710,1780 Abbey Court,,London,England,United Kingdom,19279,51.4979082,-0.0812931,00:00.0,42:19.9,17:57.0,57:14.6,19.45006324,5.54609308,1.981332022,7.602976857
222,22434,20080420,20080427,SO68632,6797 Almondtree Circle,,London,England,United Kingdom,22434,51.517251,-0.137011328,00:00.0,18:46.7,37:44.0,19:14.8,17.52670898,4.00457875,11.06842349,6.794357124
222,13404,20071128,20071205,SO58704,9252 Lindell Dr.,,London,England,United Kingdom,13404,51.51578588,-0.137595283,00:00.0,53:06.0,55:44.0,28:50.9,16.59807174,1.186638494,11.51200551,1.584628366
222,13604,20080722,20080729,SO74842,3964 Stony Hill Circle,,London,England,United Kingdom,13604,51.5057617,-0.0915372,00:00.0,46:39.3,36:22.0,14:20.7,19.23885242,7.111009829,6.682918713,7.761253933
222,11239,20070715,20070722,SO51411,8154 Pheasant Circle,,London,England,United Kingdom,11239,51.5126111,0.0245131,00:00.0,17:47.2,23:14.0,36:48.3,20.67361848,7.745205711,3.096874328,8.856667409
222,17887,20080323,20080330,SO66730,5764 Atherton Avenue,,London,England,United Kingdom,17887,51.5459357,0.0151261,00:00.0,30:45.8,24:52.0,07:58.2,17.94747589,10.63547327,11.516274,7.705771401
